date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2016-11-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,0.02,0.0023
2016-12-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,0.03,0.0034
2017-01-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,0.04,0.0
2017-02-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,0.04,0.0039
2017-03-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,0.03,0.0033
2017-04-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,0.04,0.0
2017-05-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,0.06,0.0055
2017-06-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,0.08,0.0075
2017-07-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,0.09,0.0
2017-08-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,0.16,0.0153
2017-09-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,0.23,0.0228
2017-10-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,0.34,0.0
2017-11-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,0.66,0.0649
2017-12-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,1.06,0.1067
2018-01-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,1.92,0.1904
2018-02-15,,,National Average,,,non-food,Exchange rate (unofficial),USD/LCU,actual,Retail,VEF,2.31,0.0001
